,full_address,neighborhood,nid,sale_price,prediction,difference,pred_percent,shap
1779,"556 Mississippi St, San Francisco, CA 94107",9 - Potrero Hill,9040,1487500,2115145,627645,0.29673852147252316,Pros - 1: year_sold = 2018 2: comp_price = 2154644   Cons - 1: street_name = Mississippi 2: lot_sf = 2495.0 
1780,"574 Mississippi St, San Francisco, CA 94107",9 - Potrero Hill,9040,1105000,1840590,735590,0.3996490255841877,Pros - 1: year_sold = 2018 2: comp_price = 1845370   Cons - 1: baths = 1.0 2: street_name = Mississippi 
1781,"1035 Jamestown Ave, San Francisco, CA 94124",10 - Bayview Heights,10100,700000,990645,290645,0.2933896602718431,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: comp_price = 725395 2: latitude = 37.71888 
1782,"18 Ceres St, San Francisco, CA 94124",10 - Bayview,10010,780000,928492,148492,0.15992814154564605,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: comp_price = 616061 2: baths = 1.0 
1783,"1300 Gilman Ave, San Francisco, CA 94124",10 - Bayview Heights,10100,1100000,1097212,-2787,-0.0025400742974010493,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: comp_price = 998110 2: latitude = 37.721493 
1784,"1038 Ingerson Ave, San Francisco, CA 94124-3512",10 - Bayview Heights,10100,832000,1002015,170015,0.16967310868599772,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: comp_price = 721266 2: latitude = 37.71955 
1785,"1159 Hollister Ave, San Francisco, CA 94124",10 - Bayview Heights,10100,1285000,1105225,-179774,-0.16265828225022055,Pros - 1: year_sold = 2018 2: lot_sf = 4996.0   Cons - 1: comp_price = 781119 2: latitude = 37.72035 
1786,"62 Lucy St, San Francisco, CA 94124",10 - Bayview,10010,850000,961452,111452,0.11592050357168117,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: comp_price = 770019 2: baths = 1.0 
1787,"52 Bayview St, San Francisco, CA 94124",10 - Bayview,10010,900000,989634,89634,0.09057287845809663,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: comp_price = 771427 2: baths = 1.0 
1788,"1776 Revere Ave, San Francisco, CA 94124",10 - Bayview,10010,1350000,1191867,-158132,-0.13267587742592085,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: comp_price = 980722 2: street_name = Revere 
1789,"2915 Jennings St, San Francisco, CA 94124",10 - Bayview,10010,1100000,1045135,-54864,-0.05249465380070517,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: comp_price = 822789 2: latitude = 37.721905 
1790,"2915 Jennings St, San Francisco, CA 94124",10 - Bayview,10010,900000,1045135,145135,0.13886722767872092,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: comp_price = 822789 2: latitude = 37.721905 
1791,"2909 Jennings St, San Francisco, CA 94124",10 - Bayview,10010,820000,1122865,302865,0.269725211846482,Pros - 1: year_sold = 2018 2: baths = 3.0   Cons - 1: comp_price = 951848 2: latitude = 37.721940000000004 
1792,"3212 Ingalls St, San Francisco, CA 94124",10 - Bayview Heights,10100,1040000,1471342,431342,0.29316229673318644,Pros - 1: year_sold = 2018 2: baths = 3.5   Cons - 1: comp_price = 1306026 2: latitude = 37.719 
1793,"1770 Newcomb Ave, San Francisco, CA 94124-2348",10 - Bayview,10010,1305000,1301143,-3856,-0.0029635482033873294,Pros - 1: year_sold = 2018 2: baths = 4.0   Cons - 1: comp_price = 853305 2: rooms = 9.0 
1794,"1119 Hollister Ave, San Francisco, CA 94124-3633",10 - Bayview Heights,10100,950000,1054818,104818,0.09937069712500166,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: comp_price = 887072 2: latitude = 37.719986 
1795,"1746 Revere Ave, San Francisco, CA 94124",10 - Bayview,10010,825000,1101914,276914,0.2513027332441552,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: comp_price = 826544 2: street_name = Revere 
1796,"1727 Revere Ave, San Francisco, CA 94124",10 - Bayview,10010,905000,986131,81131,0.0822720307950972,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: comp_price = 720814 2: baths = 1.0 
1797,"1766 McKinnon Ave, San Francisco, CA 94124-2141",10 - Bayview,10010,790000,840295,50295,0.05985397985231377,Pros - 1: year_sold = 2018 2: nid = 10010   Cons - 1: comp_price = 633441 2: baths = 1.0 
1798,"1650 Yosemite Ave, San Francisco, CA 94124",10 - Bayview,10010,690000,883607,193607,0.21910985313606615,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: comp_price = 586335 2: baths = 1.0 
1799,"1656 Palou Ave, San Francisco, CA 94124",10 - Bayview,10010,880000,1096243,216243,0.19725827211667485,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: comp_price = 783709 2: street_name = Palou 
1800,"1686 Oakdale Ave, San Francisco, CA 94124",10 - Bayview,10010,1200000,1294300,94300,0.07285791547554663,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: comp_price = 1074040 2: street_name = Oakdale 
1801,"1942 Lane St, San Francisco, CA 94124",10 - Bayview,10010,875000,1072925,197925,0.18447235361278747,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: comp_price = 775680 2: street_name = Lane 
1802,"1754 La Salle Ave, San Francisco, CA 94124",10 - Bayview,10010,834000,992702,158702,0.15986872193266458,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: comp_price = 768181 2: baths = 1.0 
1803,"1043 Hollister Ave, San Francisco, CA 94124",10 - Bayview,10010,739000,808123,69123,0.08553524649094259,Pros - 1: year_sold = 2018 2: nid = 10010   Cons - 1: comp_price = 669135 2: latitude = 37.719147 
1804,"1900 Lane St, San Francisco, CA 94124",10 - Bayview,10010,683000,979949,296949,0.3030249533394085,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: comp_price = 823712 2: baths = 1.0 
1805,"2920 Hawes St, San Francisco, CA 94124",10 - Bayview,10010,1150000,1267655,117655,0.09281310766730695,Pros - 1: year_sold = 2018 2: baths = 3.0   Cons - 1: comp_price = 980132 2: latitude = 37.717915000000005 
1806,"1707 La Salle Ave, San Francisco, CA 94124",10 - Bayview,10010,875000,1011364,136364,0.13483177174587982,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: comp_price = 777419 2: baths = 1.0 
1807,"990 Hollister Ave, San Francisco, CA 94124",10 - Bayview,10010,865000,926781,61781,0.06666191905099479,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: comp_price = 745161 2: latitude = 37.718636 
1808,"1556 Thomas Ave, San Francisco, CA 94124",10 - Bayview,10010,875000,1006507,131507,0.13065681609765256,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: comp_price = 665469 2: baths = 1.0 
1809,"1618 Quesada Ave, San Francisco, CA 94124",10 - Bayview,10010,945000,1025205,80205,0.07823313386103267,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: comp_price = 828451 2: baths = 1.0 
1810,"1520 Thomas Ave, San Francisco, CA 94124",10 - Bayview,10010,1200000,1168032,-31967,-0.02736825703405386,Pros - 1: year_sold = 2018 2: baths = 3.0   Cons - 1: comp_price = 787930 2: street_name = Thomas 
1811,"2919 Griffith St, San Francisco, CA 94124",10 - Bayview,10010,799900,1041899,241999,0.23226723511587977,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: comp_price = 860254 2: latitude = 37.716770000000004 
1812,"1071 Gilman, San Francisco, CA 94124",10 - Bayview,10010,870000,928181,58181,0.06268281725223852,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: comp_price = 743009 2: latitude = 37.718959999999996 
1813,"1438 Van Dyke Ave, San Francisco, CA 94124-3233",10 - Bayview,10010,830000,1350592,520592,0.38545467469080225,Pros - 1: year_sold = 2018 2: lot_sf = 4991.0   Cons - 1: comp_price = 1016759 2: rooms = 11.0 
1814,"1 Ignacio Ave, San Francisco, CA 94124",10 - Bayview,10010,1310000,1882861,572861,0.3042502871959215,Pros - 1: year_sold = 2018 2: lot_sf = 7660.0   Cons - 1: comp_price = 1223712 2: latitude = 37.714775 
1815,"1490 Shafter Ave, San Francisco, CA 94124",10 - Bayview,10010,1400000,1469942,69942,0.04758146920082561,Pros - 1: year_sold = 2018 2: baths = 3.5   Cons - 1: comp_price = 1210940 2: street_name = Shafter 
1816,"1418 Underwood Ave, San Francisco, CA 94124",10 - Bayview,10010,800000,1132460,332460,0.2935732829415609,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: comp_price = 856265 2: street_name = Underwood 
1817,"1474 Palou Ave, San Francisco, CA 94124",10 - Bayview,10010,935000,1094994,159994,0.14611404263402356,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: comp_price = 902803 2: baths = 1.0 
1818,"1459 Shafter Ave, San Francisco, CA 94124",10 - Bayview,10010,1400000,1440417,40417,0.02805923562412829,Pros - 1: year_sold = 2018 2: baths = 4.0   Cons - 1: comp_price = 975948 2: street_name = Shafter 
1819,"1504 Jerrold Ave, San Francisco, CA 94124",10 - Bayview,10010,875000,1121362,246362,0.21969890187111746,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: comp_price = 899253 2: baths = 1.0 
1820,"901 Mendell St, San Francisco, CA 94124",10 - Bayview,10010,855000,1107346,252346,0.22788360638860844,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: comp_price = 933043 2: baths = 1.0 
1821,"1466 Revere Ave, San Francisco, CA 94124",10 - Bayview,10010,975000,1149589,174589,0.15187079904209244,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: comp_price = 929991 2: street_name = Revere 
1822,"1431 Shafter Ave, San Francisco, CA 94112-2758",10 - Bayview,10010,1025000,1193377,168377,0.14109288179678342,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: comp_price = 854161 2: street_name = Shafter 
1823,"1461 Revere Ave, San Francisco, CA 94124",10 - Bayview,10010,600000,973215,373215,0.3834866910189424,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: comp_price = 673890 2: baths = 1.0 
1824,"1423 Shafter Ave, San Francisco, CA 94124-2759",10 - Bayview,10010,1118000,1197252,79252,0.06619491969944506,Pros - 1: year_sold = 2018 2: baths = 3.0   Cons - 1: comp_price = 839379 2: street_name = Shafter 
1825,"1451 Oakdale Ave, San Francisco, CA 94124",10 - Bayview,10010,975000,1142378,167378,0.14651717732659417,Pros - 1: year_sold = 2018 2: baths = 3.0   Cons - 1: comp_price = 891570 2: street_name = Oakdale 
1826,"1479 Newcomb Ave, San Francisco, CA 94124",10 - Bayview,10010,1450000,1330358,-119641,-0.08993143199048677,Pros - 1: year_sold = 2018 2: baths = 3.0   Cons - 1: comp_price = 1010920 2: street_name = Newcomb 
1827,"1386 Thomas Ave, San Francisco, CA 94124",10 - Bayview,10010,1125000,1153793,28793,0.024955082930820348,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: comp_price = 775964 2: latitude = 37.728103999999995 
1828,"1388 Oakdale Ave, San Francisco, CA 94124",10 - Bayview,10010,950000,1038908,88908,0.08557831877317337,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: comp_price = 846031 2: baths = 1.0 
1829,"1410 Innes Ave, San Francisco, CA 94124",10 - Bayview,10010,860600,1058974,198374,0.18732660103080906,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: comp_price = 559742 2: street_name = Innes 
1830,"1334 Thomas Ave, San Francisco, CA 94124-3306",10 - Bayview,10010,750000,821512,71512,0.08704924578095025,Pros - 1: year_sold = 2018 2: nid = 10010   Cons - 1: comp_price = 669494 2: baths = 1.0 
1831,"1481 Innes Ave, San Francisco, CA 94124",10 - Bayview,10010,890000,1044596,154596,0.14799597164836933,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: comp_price = 703438 2: baths = 1.0 
1832,"620 Mendell St, San Francisco, CA 94124",10 - Bayview,10010,1080000,1099162,19162,0.017433280990427253,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: comp_price = 855477 2: street_name = Mendell 
1833,"7 Richards Cir, San Francisco, CA 94124",10 - Bayview,10010,1000000,1261069,261069,0.20702197897180885,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: comp_price = 958287 2: street_name = Richards 
1834,"1306 Thomas Ave, San Francisco, CA 94124-3306",10 - Bayview,10010,798000,978219,180219,0.1842317517856431,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: comp_price = 770120 2: baths = 1.0 
1835,"1318 Palou Ave, San Francisco, CA 94124",10 - Bayview,10010,968000,1101050,133050,0.1208391989464602,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: comp_price = 823469 2: street_name = Palou 
1836,"13 Las Villas Ct, San Francisco, CA 94124",10 - Bayview,10010,988000,1163351,175351,0.15072922961341848,Pros - 1: year_sold = 2018 2: baths = 3.0   Cons - 1: comp_price = 900039 2: lot_sf = 903.0 
1837,"1274 Shafter Ave, San Francisco, CA 94124",10 - Bayview,10010,850000,1014672,164672,0.16229086837914125,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: comp_price = 649288 2: street_name = Shafter 
1838,"1420 Hudson Ave, San Francisco, CA 94124",10 - Bayview,10010,1250000,1083780,-166219,-0.15336968757496908,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: comp_price = 586004 2: street_name = Hudson 
1839,"1600 Ingalls St, San Francisco, CA 94124",10 - Bayview,10010,850000,825371,-24628,-0.02983870283787533,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: comp_price = 652296 2: baths = 1.0 
1840,"1211 Shafter Ave, San Francisco, CA 94124",10 - Bayview,10010,1280000,1296449,16449,0.012687733956368512,Pros - 1: year_sold = 2018 2: baths = 3.0   Cons - 1: comp_price = 1018065 2: latitude = 37.72697 
1841,"1190 Palou Ave, San Francisco, CA 94124",10 - Bayview,10010,900000,1061399,161399,0.1520625137200996,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: comp_price = 764128 2: street_name = Palou 
1842,"2 Hawkins Ln, San Francisco, CA 94124",10 - Bayview,10010,1210000,1369761,159761,0.11663421575004691,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: comp_price = 1018350 2: street_name = Hawkins 
1843,"1171 Palou Ave, San Francisco, CA 94124",10 - Bayview,10010,675000,1096817,421817,0.3845828428990433,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: comp_price = 821110 2: street_name = Palou 
1844,"1231 Quesada Ave, San Francisco, CA 94124",10 - Bayview,10010,708000,1038270,330270,0.318096448900575,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: comp_price = 819186 2: baths = 1.0 
1845,"55 Rebecca Ln, San Francisco, CA 94124",10 - Bayview,10010,850000,1048953,198953,0.18966817388386326,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: comp_price = 668272 2: lot_sf = 1024.0 
1846,"45 Rebecca Ln, San Francisco, CA 94124",10 - Bayview,10010,825000,1037253,212253,0.20462992153312645,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: comp_price = 658548 2: lot_sf = 1104.0 
1847,"1219 Quesada Ave, San Francisco, CA 94124-3334",10 - Bayview,10010,737500,996457,258957,0.25987774685711473,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: comp_price = 830554 2: baths = 1.0 
1848,"56 Garnett Ter, San Francisco, CA 94124",10 - Bayview,10010,760000,1065671,305671,0.28683430439600965,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: comp_price = 642512 2: lot_sf = 1306.0 
1849,"1240 Hawes St, San Francisco, CA 94124",10 - Bayview,10010,750000,934294,184294,0.19725482556882523,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: comp_price = 769975 2: street_name = Hawes 
1850,"193 Bepler St, San Francisco, CA 94112",10 - Outer Mission,10040,1100000,1246156,146156,0.11728547629670763,Pros - 1: year_sold = 2018 2: view_count = 13   Cons - 1: comp_price = 978761 2: latitude = 37.71335839285714 
1851,"5567 Diamond Heights Blvd, San Francisco, CA 94131",4 - Diamond Heights,4020,1800000,1664470,-135529,-0.08142471777803144,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: nid = 4020 2: street_name = Diamond Heights 
1852,"5517 Diamond Heights Blvd, San Francisco, CA 94131",4 - Diamond Heights,4020,1880000,2071264,191264,0.09234168121494894,Pros - 1: year_sold = 2018 2: comp_price = 2146151   Cons - 1: nid = 4020 2: street_name = Diamond Heights 
1853,"5725 Diamond Heights Blvd, San Francisco, CA 94131",4 - Diamond Heights,4020,2620000,2255170,-364829,-0.16177450037026034,Pros - 1: year_sold = 2018 2: comp_price = 2241346   Cons - 1: beds = 4 2: rooms = 7.0 
1854,"40 Dorchester Way, San Francisco, CA 94127",4 - West Portal,4160,2500000,2126018,-373981,-0.17590678912408078,Pros - 1: year_sold = 2018 2: comp_price = 2249548   Cons - 1: beds = 4 2: rooms = 7.0 
1855,"925 Fulton St, San Francisco, CA 94117",6 - Alamo Square,6050,4300000,3676743,-623256,-0.16951307175943492,Pros - 1: comp_price = 4193849 2: year_sold = 2018   Cons - 1: rooms = 10.0 2: beds = 5 
1856,"666 Geneva Ave, San Francisco, CA 94112",10 - Outer Mission,10040,970000,1063805,93805,0.08817875456498137,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: comp_price = 931046 2: latitude = 37.71335839285714 
1857,"471 Lansdale Ave, San Francisco, CA 9417",4 - Sherwood Forest,4100,1850000,1775966,-74033,-0.04168604579141718,Pros - 1: year_sold = 2018 2: comp_price = 1793963   Cons - 1: beds = 4 2: latitude = 37.73717499999999 
1858,"347 Los Palmos Dr, San Francisco, CA 94127",4 - Miraloma Park,4080,1050000,1252391,202391,0.1616036844723413,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: comp_price = 1071105 2: baths = 1.0 
1859,"551 Los Palmos Dr, San Francisco, CA 94127",4 - Westwood Highlands,4130,1360000,1494965,134965,0.09027970554494587,Pros - 1: year_sold = 2018 2: lot_sf = 4721.0   Cons - 1: comp_price = 1360482 2: baths = 1.0 
1860,"15 Los Palmos Dr, San Francisco, CA 94127-2309",4 - Miraloma Park,4080,1333500,1304285,-29214,-0.02239847886006509,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: comp_price = 1178890 2: baths = 1.0 
1861,"510 Los Palmos Dr, San Francisco, CA 94127-2210",4 - Westwood Highlands,4130,1608000,1533612,-74387,-0.048504445713778974,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: baths = 1.5 2: latitude = 37.73353376923077 
1862,"518 Los Palmos Dr, San Francisco, CA 94127",4 - Westwood Highlands,4130,1190000,1593018,403018,0.2529902361429689,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: baths = 1.5 2: latitude = 37.73353376923077 
1863,"667 Los Palmos, San Francisco, CA 94127",4 - Westwood Highlands,4130,1565000,1775048,210048,0.11833370139849739,Pros - 1: year_sold = 2018 2: comp_price = 1909858   Cons - 1: latitude = 37.73353376923077 2: rooms = 7.0 
1864,"539 Los Palmos Dr, San Francisco, CA 94127",4 - Westwood Highlands,4130,3256000,2537943,-718056,-0.2829283399981796,Pros - 1: comp_price = 2355909 2: year_sold = 2018   Cons - 1: rooms = 8.0 2: latitude = 37.73353376923077 
1865,"189 Marietta, San Francisco, CA 94127-1841",4 - Miraloma Park,4080,1550000,1363604,-186395,-0.13669291084508406,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: comp_price = 1243110 2: nid = 4080 
1866,"491 Marietta Dr, San Francisco, CA 94127",4 - Miraloma Park,4080,1850000,1759316,-90683,-0.0515444638711863,Pros - 1: year_sold = 2018 2: view_count = 11   Cons - 1: rooms = 7.0 2: nid = 4080 
1867,"345 Miramar Ave, San Francisco, CA 94112",4 - Westwood Park,4140,1860000,1669812,-190187,-0.11389725310394223,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: latitude = 37.7287605 2: nid = 4140 
